4.699050000000000171e-01,1.318600000000000050e-01,8.622199999999999864e-01,4.653209999999999846e-01,2.326179999999999914e-01,8.382009999999999739e-01,4.224029999999999729e-01,2.272339999999999915e-01,8.415920000000000067e-01,3.840109999999999912e-01,2.952230000000000132e-01,8.858989999999999920e-01,4.100269999999999748e-01,3.116140000000000021e-01,8.662879999999999470e-01,5.097239999999999549e-01,2.435049999999999992e-01,7.979810000000000514e-01,5.404309999999999947e-01,3.252519999999999856e-01,7.722489999999999633e-01,5.358289999999999997e-01,3.851959999999999829e-01,7.691590000000000371e-01,4.606680000000000219e-01,4.860519999999999841e-01
4.622249999999999970e-01,1.290709999999999913e-01,8.677120000000000388e-01,4.637999999999999901e-01,2.300760000000000027e-01,8.406259999999999843e-01,4.223589999999999844e-01,2.271600000000000008e-01,8.283599999999999852e-01,3.747940000000000160e-01,2.871480000000000143e-01,8.504380000000000273e-01,3.886310000000000042e-01,3.334869999999999779e-01,8.391039999999999610e-01,5.082719999999999461e-01,2.435160000000000102e-01,7.983630000000000448e-01,5.404499999999999860e-01,3.253240000000000021e-01,7.686619999999999564e-01,5.358239999999999670e-01,3.851990000000000136e-01,7.661449999999999649e-01,4.606529999999999792e-01,4.859930000000000083e-01
4.713640000000000052e-01,1.399100000000000066e-01,9.084780000000000078e-01,4.729189999999999783e-01,2.435720000000000107e-01,8.775739999999999652e-01,4.315410000000000079e-01,2.326070000000000082e-01,7.708859999999999602e-01,3.947129999999999805e-01,3.198679999999999857e-01,8.131140000000000034e-01,4.146690000000000098e-01,2.897970000000000268e-01,8.159849999999999604e-01,5.143609999999999571e-01,2.490670000000000106e-01,8.021530000000000049e-01,5.557419999999999582e-01,3.035359999999999725e-01,5.800880000000000480e-01,5.680690000000000461e-01,3.171660000000000035e-01,7.403359999999999941e-01,4.576549999999999785e-01,4.942239999999999966e-01
4.590799999999999881e-01,1.481949999999999934e-01,8.728510000000000435e-01,4.637459999999999916e-01,2.545600000000000085e-01,8.386730000000000018e-01,4.224040000000000017e-01,2.626410000000000133e-01,8.091209999999999791e-01,3.778949999999999809e-01,3.334779999999999966e-01,8.326599999999999557e-01,3.487959999999999949e-01,2.953529999999999767e-01,9.254980000000000429e-01,5.081809999999999938e-01,2.517269999999999786e-01,8.442520000000000024e-01,5.435320000000000151e-01,3.144779999999999798e-01,8.929369999999999807e-01,5.082740000000000036e-01,3.579809999999999937e-01,8.873240000000000016e-01,4.607640000000000069e-01,4.942270000000000274e-01
4.590899999999999981e-01,1.481599999999999862e-01,8.820759999999999712e-01,4.653079999999999994e-01,2.544759999999999800e-01,8.377390000000000114e-01,4.238910000000000178e-01,2.571939999999999782e-01,8.299910000000000343e-01,3.977390000000000092e-01,3.390029999999999988e-01,8.982710000000000417e-01,3.747559999999999780e-01,4.070529999999999982e-01,8.979409999999999892e-01,5.082489999999999508e-01,2.517530000000000046e-01,8.482480000000000020e-01,5.465229999999999810e-01,3.143589999999999995e-01,9.070470000000000477e-01,5.097369999999999957e-01,3.524959999999999760e-01,8.282070000000000265e-01,4.637490000000000223e-01,4.969480000000000008e-01
4.592280000000000251e-01,1.508680000000000021e-01,8.955319999999999947e-01,4.698390000000000066e-01,2.544440000000000035e-01,8.466550000000000464e-01,4.239299999999999735e-01,2.545140000000000180e-01,8.229109999999999481e-01,3.840129999999999932e-01,3.225560000000000094e-01,8.250459999999999461e-01,3.886000000000000010e-01,3.933800000000000074e-01,8.298450000000000548e-01,5.098080000000000389e-01,2.517900000000000138e-01,8.347539999999999960e-01,5.481329999999999814e-01,3.143969999999999820e-01,8.889740000000000419e-01,5.143940000000000179e-01,3.525840000000000085e-01,7.947419999999999485e-01,4.637580000000000036e-01,4.942940000000000111e-01
4.606810000000000072e-01,1.427160000000000095e-01,9.599250000000000282e-01,4.652830000000000021e-01,2.488799999999999901e-01,8.412979999999999903e-01,4.223560000000000092e-01,2.353919999999999901e-01,8.029420000000000446e-01,3.732170000000000210e-01,2.898850000000000038e-01,8.605030000000000179e-01,3.825049999999999839e-01,3.770140000000000158e-01,8.486329999999999707e-01,5.097690000000000277e-01,2.517110000000000181e-01,8.224709999999999521e-01,5.481540000000000301e-01,3.170239999999999725e-01,8.871599999999999486e-01,5.189240000000000519e-01,3.579100000000000059e-01,8.359809999999999741e-01,4.545420000000000016e-01,4.942139999999999866e-01
4.606810000000000072e-01,1.455710000000000059e-01,9.006079999999999641e-01,4.683359999999999745e-01,2.516630000000000256e-01,8.564349999999999463e-01,4.238489999999999758e-01,2.488559999999999939e-01,8.487130000000000507e-01,3.840390000000000192e-01,3.416750000000000065e-01,8.351480000000000015e-01,3.824469999999999814e-01,2.571800000000000197e-01,8.007170000000000121e-01,5.098359999999999559e-01,2.544680000000000275e-01,7.874259999999999593e-01,5.542390000000000372e-01,3.172650000000000192e-01,8.488520000000000509e-01,5.220460000000000100e-01,3.607000000000000206e-01,8.835030000000000383e-01,4.484980000000000078e-01,4.969700000000000228e-01
4.561040000000000094e-01,1.291069999999999995e-01,8.393040000000000500e-01,4.606700000000000239e-01,2.326320000000000054e-01,8.957469999999999599e-01,4.177409999999999735e-01,2.298900000000000110e-01,8.011120000000000463e-01,3.747510000000000008e-01,3.197920000000000207e-01,8.323859999999999593e-01,3.779140000000000277e-01,2.980430000000000024e-01,7.425990000000000091e-01,5.066899999999999737e-01,2.353870000000000129e-01,7.809169999999999723e-01,5.297169999999999934e-01,3.253420000000000201e-01,7.782050000000000356e-01,5.097169999999999757e-01,4.016649999999999943e-01,8.688559999999999617e-01,4.530299999999999883e-01,4.888609999999999900e-01
4.760309999999999819e-01,1.290779999999999983e-01,8.370849999999999680e-01,4.744849999999999901e-01,2.300300000000000122e-01,8.832569999999999588e-01,4.361070000000000224e-01,2.271980000000000111e-01,8.226210000000000466e-01,4.100980000000000181e-01,3.306850000000000067e-01,8.476529999999999898e-01,4.469119999999999759e-01,4.070349999999999802e-01,8.609050000000000313e-01,5.143539999999999779e-01,2.381119999999999903e-01,7.942500000000000115e-01,5.358410000000000117e-01,3.172340000000000160e-01,8.397280000000000300e-01,5.695400000000000462e-01,3.580869999999999886e-01,8.887890000000000512e-01,4.698519999999999919e-01,4.887319999999999998e-01
4.607709999999999861e-01,1.345810000000000062e-01,8.910749999999999504e-01,4.729550000000000143e-01,2.298520000000000008e-01,8.907760000000000122e-01,4.330629999999999757e-01,2.299410000000000065e-01,8.366900000000000448e-01,3.962410000000000099e-01,3.007779999999999898e-01,6.542519999999999447e-01,3.839569999999999927e-01,3.279880000000000018e-01,6.572310000000000096e-01,5.174130000000000118e-01,2.272419999999999995e-01,7.963489999999999736e-01,5.327260000000000328e-01,3.361799999999999788e-01,8.492570000000000396e-01,5.006040000000000489e-01,4.124729999999999785e-01,7.874250000000000416e-01,4.637470000000000203e-01,4.916050000000000142e-01
4.499859999999999971e-01,1.264099999999999946e-01,8.698730000000000073e-01,4.683780000000000165e-01,2.136029999999999873e-01,8.196970000000000089e-01,4.269660000000000122e-01,2.298969999999999902e-01,8.326470000000000260e-01,4.100249999999999728e-01,3.333860000000000157e-01,8.639160000000000172e-01,3.640760000000000107e-01,3.171229999999999882e-01,8.884999999999999565e-01,5.082240000000000091e-01,2.026560000000000028e-01,8.074099999999999611e-01,5.312599999999999545e-01,3.062639999999999807e-01,7.445640000000000036e-01,5.281719999999999748e-01,4.315669999999999784e-01,7.638430000000000497e-01,4.606560000000000099e-01,4.778580000000000050e-01
4.653160000000000074e-01,1.373250000000000026e-01,8.812410000000000521e-01,4.760400000000000187e-01,2.300480000000000025e-01,8.451929999999999721e-01,4.346670000000000256e-01,2.326340000000000074e-01,8.608000000000000096e-01,4.222879999999999967e-01,3.443649999999999767e-01,8.353639999999999954e-01,4.223759999999999737e-01,4.534110000000000085e-01,8.398619999999999974e-01,5.205060000000000242e-01,2.299730000000000107e-01,8.203380000000000116e-01,5.327760000000000273e-01,3.334429999999999894e-01,6.092830000000000190e-01,5.327589999999999826e-01,3.580519999999999814e-01,7.299050000000000260e-01,4.775440000000000240e-01,4.915149999999999797e-01
4.728959999999999830e-01,1.291549999999999920e-01,8.886859999999999760e-01,4.821300000000000030e-01,2.298260000000000025e-01,8.717390000000000416e-01,4.362010000000000054e-01,2.298250000000000015e-01,8.411950000000000260e-01,4.100530000000000008e-01,3.388050000000000228e-01,9.011649999999999938e-01,4.008900000000000241e-01,4.424350000000000227e-01,7.944299999999999695e-01,5.221189999999999998e-01,2.273179999999999923e-01,8.228520000000000278e-01,5.572679999999999856e-01,3.171809999999999907e-01,8.686819999999999542e-01,5.526980000000000226e-01,4.260470000000000090e-01,8.313610000000000166e-01,4.760440000000000227e-01,4.888140000000000263e-01
4.714499999999999802e-01,1.210620000000000029e-01,9.208469999999999711e-01,4.730539999999999745e-01,2.299309999999999965e-01,9.008549999999999613e-01,4.330760000000000165e-01,2.298310000000000075e-01,8.541130000000000111e-01,4.192480000000000095e-01,3.252680000000000016e-01,6.869920000000000471e-01,4.146650000000000058e-01,3.579609999999999737e-01,7.389769999999999950e-01,5.204480000000000217e-01,2.299839999999999940e-01,8.344530000000000003e-01,5.343379999999999797e-01,3.524889999999999968e-01,8.319800000000000528e-01,5.434940000000000326e-01,4.587689999999999824e-01,8.102730000000000210e-01,4.729900000000000215e-01,4.669829999999999814e-01
4.958919999999999995e-01,1.426520000000000010e-01,9.103080000000000060e-01,4.867920000000000025e-01,2.300030000000000130e-01,8.796910000000000007e-01,4.468829999999999747e-01,2.135700000000000098e-01,8.070859999999999701e-01,4.116179999999999839e-01,2.926329999999999765e-01,9.058509999999999618e-01,4.591620000000000146e-01,3.360830000000000206e-01,8.945149999999999491e-01,5.312609999999999832e-01,2.489979999999999971e-01,8.393570000000000197e-01,5.389030000000000209e-01,3.635360000000000258e-01,7.933339999999999836e-01,5.481040000000000356e-01,4.724510000000000098e-01,8.251800000000000246e-01,4.853180000000000271e-01,4.833600000000000119e-01
5.051879999999999704e-01,1.371950000000000114e-01,8.305700000000000305e-01,4.959930000000000172e-01,2.299680000000000057e-01,8.859569999999999945e-01,4.530290000000000150e-01,2.271189999999999876e-01,7.676389999999999603e-01,4.361550000000000149e-01,3.579430000000000112e-01,8.607970000000000343e-01,4.330860000000000265e-01,4.696549999999999891e-01,8.370290000000000230e-01,5.358439999999999870e-01,2.353969999999999951e-01,7.785609999999999475e-01,5.589309999999999556e-01,3.444260000000000099e-01,8.302939999999999765e-01,5.956430000000000335e-01,3.008270000000000111e-01,7.981880000000000086e-01,4.944140000000000201e-01,4.942349999999999799e-01
4.958980000000000055e-01,1.399360000000000048e-01,9.035260000000000513e-01,4.868250000000000077e-01,2.300490000000000035e-01,8.515909999999999869e-01,4.468469999999999942e-01,2.298939999999999872e-01,8.339309999999999778e-01,4.361320000000000197e-01,3.579220000000000179e-01,7.856640000000000290e-01,4.469190000000000107e-01,3.689209999999999989e-01,7.343499999999999472e-01,5.327690000000000481e-01,2.327579999999999927e-01,8.094240000000000324e-01,5.434750000000000414e-01,3.389679999999999915e-01,8.436350000000000238e-01,5.221000000000000085e-01,4.287949999999999817e-01,8.230009999999999826e-01,4.836579999999999768e-01,4.859850000000000003e-01
5.465330000000000465e-01,1.645629999999999871e-01,9.072890000000000121e-01,5.082499999999999796e-01,2.217749999999999999e-01,8.785739999999999661e-01,4.714010000000000145e-01,1.891329999999999956e-01,7.831110000000000015e-01,4.239740000000000175e-01,2.789530000000000065e-01,7.912690000000000001e-01,4.652919999999999834e-01,3.852010000000000156e-01,8.011979999999999658e-01,5.450930000000000497e-01,2.490330000000000044e-01,8.741290000000000449e-01,5.542500000000000204e-01,3.796860000000000235e-01,7.723889999999999922e-01,5.588180000000000369e-01,4.969370000000000176e-01,7.489170000000000549e-01,4.852770000000000139e-01,4.751540000000000208e-01
5.466330000000000355e-01,1.699549999999999950e-01,8.825030000000000374e-01,5.082529999999999548e-01,2.298099999999999865e-01,9.096370000000000289e-01,4.821860000000000035e-01,2.082459999999999867e-01,8.051719999999999988e-01,5.082200000000000051e-01,3.008230000000000071e-01,7.992139999999999800e-01,5.864930000000000421e-01,3.307559999999999945e-01,7.804720000000000546e-01,5.342630000000000434e-01,2.462789999999999979e-01,8.053489999999999815e-01,5.342630000000000434e-01,3.825560000000000072e-01,5.335999999999999632e-01,5.481629999999999558e-01,4.888509999999999800e-01,6.013230000000000519e-01,4.836489999999999956e-01,4.832940000000000014e-01
4.943940000000000001e-01,1.428830000000000100e-01,8.831409999999999538e-01,4.867509999999999892e-01,2.488789999999999891e-01,8.852449999999999486e-01,4.468360000000000110e-01,2.435370000000000035e-01,8.104649999999999910e-01,4.300010000000000221e-01,3.470750000000000224e-01,7.290020000000000389e-01,4.362139999999999906e-01,3.988140000000000018e-01,7.513859999999999983e-01,5.312259999999999760e-01,2.490439999999999876e-01,8.425780000000000491e-01,5.343809999999999949e-01,3.578569999999999807e-01,8.095809999999999951e-01,5.343820000000000237e-01,4.668910000000000005e-01,7.981110000000000149e-01,4.852319999999999967e-01,4.914580000000000060e-01
4.592180000000000151e-01,1.590320000000000067e-01,8.840989999999999682e-01,4.622029999999999750e-01,2.462779999999999969e-01,8.647270000000000234e-01,4.223990000000000244e-01,2.462910000000000099e-01,7.664530000000000509e-01,3.947669999999999790e-01,3.579930000000000057e-01,8.463460000000000427e-01,4.085329999999999795e-01,2.626339999999999786e-01,6.717950000000000310e-01,5.051630000000000287e-01,2.434949999999999892e-01,7.714280000000000026e-01,5.297380000000000422e-01,3.498269999999999991e-01,7.559930000000000261e-01,5.266380000000000505e-01,4.561239999999999739e-01,7.773989999999999512e-01,4.713479999999999892e-01,5.051600000000000534e-01
4.545449999999999768e-01,1.481570000000000109e-01,8.395059999999999745e-01,4.591830000000000078e-01,2.353760000000000019e-01,8.757139999999999924e-01,4.192799999999999860e-01,2.299879999999999980e-01,8.234089999999999465e-01,3.885870000000000157e-01,3.225600000000000134e-01,8.075620000000000021e-01,4.024170000000000247e-01,2.980180000000000051e-01,7.381649999999999601e-01,4.990780000000000216e-01,2.408659999999999968e-01,7.129119999999999902e-01,5.006080000000000529e-01,3.525619999999999865e-01,7.485490000000000199e-01,4.958919999999999995e-01,2.462610000000000077e-01,6.338390000000000413e-01,4.499719999999999831e-01,4.887099999999999778e-01
4.223600000000000132e-01,1.481359999999999899e-01,8.880989999999999718e-01,4.469339999999999979e-01,2.462640000000000107e-01,8.988739999999999508e-01,4.084920000000000218e-01,2.489750000000000019e-01,8.421509999999999829e-01,3.977680000000000105e-01,3.471020000000000216e-01,5.824669999999999570e-01,3.901499999999999968e-01,3.498290000000000011e-01,7.035270000000000135e-01,4.867549999999999932e-01,2.380740000000000078e-01,7.847079999999999611e-01,5.220909999999999718e-01,3.279679999999999818e-01,8.186069999999999736e-01,4.960339999999999749e-01,3.579729999999999857e-01,8.938620000000000454e-01,4.407650000000000179e-01,4.888399999999999967e-01
4.821710000000000163e-01,1.808379999999999987e-01,8.650240000000000151e-01,4.576419999999999932e-01,2.300250000000000072e-01,8.553560000000000052e-01,4.177500000000000102e-01,2.054700000000000137e-01,7.911719999999999864e-01,3.717440000000000189e-01,2.653559999999999808e-01,8.142770000000000286e-01,3.747670000000000168e-01,3.770709999999999895e-01,8.659999999999999920e-01,4.960100000000000064e-01,2.571550000000000225e-01,7.855480000000000240e-01,5.235699999999999799e-01,3.796939999999999760e-01,7.979899999999999771e-01,5.588490000000000402e-01,4.860700000000000021e-01,8.238299999999999512e-01,4.545460000000000056e-01,4.969489999999999741e-01
4.868040000000000145e-01,1.644670000000000021e-01,9.237630000000000008e-01,4.959149999999999947e-01,2.489800000000000069e-01,9.233989999999999698e-01,4.591939999999999911e-01,2.326350000000000084e-01,8.706369999999999942e-01,4.453579999999999761e-01,3.417180000000000217e-01,7.761679999999999691e-01,4.254479999999999928e-01,4.396909999999999985e-01,6.831110000000000237e-01,5.311989999999999768e-01,2.598550000000000026e-01,7.872010000000000396e-01,5.174410000000000398e-01,3.771129999999999760e-01,7.887509999999999799e-01,4.851719999999999922e-01,2.871819999999999928e-01,8.559900000000000286e-01,4.729840000000000155e-01,4.915169999999999817e-01
4.622180000000000177e-01,1.616680000000000061e-01,9.107380000000000475e-01,4.821090000000000098e-01,2.327200000000000102e-01,8.207710000000000283e-01,4.484929999999999750e-01,2.516459999999999808e-01,8.830249999999999488e-01,4.484850000000000225e-01,3.634539999999999993e-01,8.167550000000000088e-01,4.345439999999999858e-01,4.642720000000000180e-01,7.862759999999999749e-01,5.097880000000000189e-01,2.190350000000000075e-01,7.926060000000000327e-01,5.465219999999999523e-01,3.170959999999999890e-01,7.822449999999999681e-01,5.587910000000000377e-01,4.479290000000000216e-01,5.485409999999999453e-01,4.821329999999999782e-01,4.887610000000000010e-01
4.606939999999999924e-01,1.699739999999999862e-01,8.836709999999999843e-01,4.744829999999999881e-01,2.516749999999999821e-01,8.813039999999999763e-01,4.346409999999999996e-01,2.545109999999999872e-01,8.345249999999999613e-01,4.101429999999999798e-01,3.607009999999999939e-01,9.067770000000000552e-01,4.101130000000000053e-01,4.588280000000000136e-01,7.228639999999999510e-01,5.189319999999999489e-01,2.462870000000000059e-01,7.804780000000000051e-01,5.221139999999999670e-01,3.416649999999999965e-01,7.686800000000000299e-01,5.036420000000000341e-01,4.289149999999999907e-01,7.527380000000000182e-01,4.714229999999999809e-01,4.887730000000000130e-01
5.005589999999999762e-01,1.617869999999999864e-01,9.003529999999999589e-01,4.837489999999999846e-01,2.518119999999999803e-01,9.039810000000000345e-01,4.468860000000000054e-01,2.380720000000000058e-01,7.895489999999999453e-01,4.146839999999999971e-01,3.390540000000000220e-01,7.933959999999999901e-01,4.453150000000000164e-01,4.479339999999999988e-01,8.495639999999999858e-01,5.205290000000000195e-01,2.707789999999999919e-01,8.487729999999999997e-01,5.204630000000000090e-01,3.852990000000000026e-01,6.365279999999999827e-01,5.526980000000000226e-01,4.888390000000000235e-01,4.928799999999999848e-01,4.607530000000000237e-01,4.969870000000000121e-01
4.868029999999999857e-01,1.398729999999999973e-01,9.056340000000000501e-01,4.852250000000000174e-01,2.435229999999999895e-01,8.838789999999999702e-01,4.468809999999999727e-01,2.326809999999999989e-01,8.403770000000000406e-01,4.362269999999999759e-01,3.417390000000000150e-01,8.282580000000000497e-01,4.530469999999999775e-01,4.288000000000000145e-01,8.062770000000000215e-01,5.235560000000000214e-01,2.489979999999999971e-01,8.413690000000000335e-01,5.312480000000000535e-01,3.580050000000000177e-01,8.172669999999999657e-01,5.342789999999999484e-01,4.506109999999999838e-01,7.366049999999999542e-01,4.836869999999999781e-01,4.668919999999999737e-01
4.729659999999999975e-01,1.400830000000000131e-01,9.255590000000000206e-01,4.836300000000000043e-01,2.380629999999999968e-01,8.560830000000000384e-01,4.361909999999999954e-01,2.516349999999999976e-01,8.486369999999999747e-01,4.070429999999999882e-01,3.388630000000000253e-01,8.465570000000000039e-01,3.977559999999999985e-01,4.124999999999999778e-01,7.715379999999999461e-01,5.221120000000000205e-01,2.271829999999999961e-01,8.197740000000000027e-01,5.741650000000000365e-01,2.735139999999999794e-01,8.541140000000000398e-01,5.833789999999999809e-01,3.826200000000000156e-01,8.496399999999999508e-01,4.975160000000000138e-01,4.805980000000000252e-01
4.622560000000000002e-01,1.455639999999999989e-01,8.600940000000000252e-01,4.729789999999999828e-01,2.490149999999999864e-01,9.162700000000000289e-01,4.330879999999999730e-01,2.490779999999999939e-01,8.480029999999999513e-01,4.116799999999999904e-01,3.362080000000000068e-01,8.595869999999999900e-01,4.239189999999999903e-01,3.934230000000000227e-01,7.430350000000000010e-01,5.128599999999999826e-01,2.490120000000000111e-01,8.251819999999999711e-01,5.327809999999999491e-01,3.607130000000000059e-01,8.601600000000000357e-01,5.373850000000000016e-01,4.670460000000000167e-01,8.267919999999999714e-01,4.730380000000000140e-01,4.833219999999999739e-01
4.653019999999999934e-01,1.401030000000000053e-01,8.915429999999999744e-01,4.698729999999999851e-01,2.488920000000000021e-01,8.727690000000000170e-01,4.284970000000000168e-01,2.461879999999999902e-01,7.821869999999999656e-01,3.993869999999999920e-01,3.416690000000000005e-01,8.954349999999999810e-01,3.686840000000000117e-01,4.342989999999999906e-01,7.866020000000000234e-01,5.082079999999999931e-01,2.490159999999999874e-01,8.476860000000000506e-01,5.358559999999999990e-01,3.498049999999999771e-01,7.954499999999999904e-01,5.634569999999999856e-01,4.423989999999999867e-01,8.141110000000000291e-01,4.713530000000000220e-01,4.888080000000000203e-01
4.714639999999999942e-01,1.426749999999999963e-01,9.377870000000000372e-01,4.729550000000000143e-01,2.299829999999999930e-01,9.129190000000000360e-01,4.315439999999999832e-01,2.298499999999999988e-01,7.852470000000000283e-01,3.702190000000000203e-01,2.571410000000000085e-01,7.271130000000000093e-01,3.027299999999999991e-01,2.736569999999999836e-01,8.400069999999999482e-01,5.128179999999999961e-01,2.299690000000000067e-01,8.111260000000000137e-01,5.727079999999999949e-01,2.517329999999999846e-01,8.440929999999999822e-01,6.324859999999999927e-01,2.518830000000000235e-01,8.228010000000000046e-01,4.730489999999999973e-01,4.887909999999999755e-01
